producer	consumer	direction	oracle	coordinate	expected	actual	equal
108	110	0	General	16	64	64	1
108	110	0	General	31	64	64	1
108	110	1	General	0	32	32	1
108	110	1	General	32	32	32	1
108	110	1	General	63	32	32	1
109	110	0	General	0	64	64	1
109	110	0	General	16	64	64	1
109	110	0	General	31	64	64	1
109	110	1	General	0	32	32	1
109	110	1	General	32	32	32	1
109	110	1	General	63	32	32	1
96	111	0	Unique	0	1	1	1
96	111	0	Unique	64	1	1	1
96	111	0	Unique	127	1	1	1
96	111	1	Unique	0	1	1	1
96	111	1	Unique	256	0	0	1
96	111	1	Unique	511	0	0	1
110	111	0	General	0	512	512	1
110	111	0	General	32	512	512	1
110	111	0	General	63	512	512	1
110	111	1	General	0	64	64	1
110	111	1	General	256	64	64	1
110	111	1	General	511	64	64	1
96	112	0	Unique	0	1	1	1
96	112	0	Unique	64	1	1	1
96	112	0	Unique	127	1	1	1
96	112	1	Unique	0	1	1	1
96	112	1	Unique	64	1	1	1
96	112	1	Unique	127	1	1	1
111	112	0	Unique	0	1	1	1
111	112	0	Unique	256	1	1	1
111	112	0	Unique	511	1	1	1
111	112	1	General	0	4	4	1
111	112	1	General	64	4	4	1
111	112	1	General	127	4	4	1
112	113	0	General	0	4	4	1
112	113	0	General	64	4	4	1
112	113	0	General	127	4	4	1
112	113	1	General	0	128	128	1
112	113	1	General	2	128	128	1
112	113	1	General	3	128	128	1
113	114	0	General	0	1536	1536	1
113	114	0	General	2	1536	1536	1
113	114	0	General	3	1536	1536	1
113	114	1	General	0	4	4	1
113	114	1	General	768	4	4	1
113	114	1	General	1535	4	4	1
114	115	0	Unique	0	1	1	1
114	115	0	Unique	768	1	1	1
114	115	0	Unique	1535	1	1	1
114	115	1	General	0	4	4	1
114	115	1	General	192	4	4	1
114	115	1	General	383	4	4	1
113	116	0	General	0	1536	1536	1
113	116	0	General	2	1536	1536	1
113	116	0	General	3	1536	1536	1
113	116	1	General	0	4	4	1
113	116	1	General	768	4	4	1
113	116	1	General	1535	4	4	1
116	117	0	Unique	0	1	1	1
116	117	0	Unique	768	1	1	1
116	117	0	Unique	1535	1	1	1
116	117	1	General	0	4	4	1
116	117	1	General	192	4	4	1
116	117	1	General	383	4	4	1
115	118	0	General	0	4	4	1
115	118	0	General	192	4	4	1
115	118	0	General	383	4	4	1
115	118	1	General	0	384	384	1
115	118	1	General	2	384	384	1
115	118	1	General	3	384	384	1
117	118	0	General	0	4	4	1
117	118	0	General	192	4	4	1
117	118	0	General	383	4	4	1
117	118	1	General	0	384	384	1
117	118	1	General	2	384	384	1
117	118	1	General	3	384	384	1
112	119	0	Unique	0	1	1	1
112	119	0	Unique	64	1	1	1
112	119	0	Unique	127	1	1	1
112	119	1	Unique	0	1	1	1
112	119	1	Unique	256	0	0	1
112	119	1	Unique	511	0	0	1
118	119	0	General	0	512	512	1
118	119	0	General	2	512	512	1
118	119	0	General	3	512	512	1
118	119	1	General	0	4	4	1
118	119	1	General	256	4	4	1
118	119	1	General	511	4	4	1
112	120	0	Unique	0	1	1	1
112	120	0	Unique	64	1	1	1
112	120	0	Unique	127	1	1	1
112	120	1	Unique	0	1	1	1
112	120	1	Unique	64	1	1	1
112	120	1	Unique	127	1	1	1
119	120	0	Unique	0	1	1	1
119	120	0	Unique	256	1	1	1
119	120	0	Unique	511	1	1	1
119	120	1	General	0	4	4	1
119	120	1	General	64	4	4	1
119	120	1	General	127	4	4	1
120	121	0	General	0	4	4	1
120	121	0	General	64	4	4	1
120	121	0	General	127	4	4	1
120	121	1	General	0	128	128	1
120	121	1	General	2	128	128	1
120	121	1	General	3	128	128	1
121	122	0	General	0	512	512	1
121	122	0	General	2	512	512	1
121	122	0	General	3	512	512	1
121	122	1	General	0	4	4	1
121	122	1	General	256	4	4	1
121	122	1	General	511	4	4	1
122	123	0	Unique	0	1	1	1
122	123	0	Unique	256	1	1	1
122	123	0	Unique	511	1	1	1
122	123	1	General	0	4	4	1
122	123	1	General	64	4	4	1
122	123	1	General	127	4	4	1
123	124	0	General	0	64	64	1
123	124	0	General	64	64	64	1
123	124	0	General	127	64	64	1
123	124	1	General	0	128	128	1
123	124	1	General	32	128	128	1
123	124	1	General	63	128	128	1
121	125	0	General	0	256	256	1
121	125	0	General	2	256	256	1
121	125	0	General	3	256	256	1
121	125	1	General	0	4	4	1
121	125	1	General	128	4	4	1
121	125	1	General	255	4	4	1
125	126	0	Unique	0	1	1	1
125	126	0	Unique	128	1	1	1
125	126	0	Unique	255	1	1	1
125	126	1	General	0	4	4	1
125	126	1	General	32	4	4	1
125	126	1	General	63	4	4	1
126	127	0	General	0	32	32	1
126	127	0	General	32	32	32	1
126	127	0	General	63	32	32	1
126	127	1	General	0	64	64	1
126	127	1	General	16	64	64	1
126	127	1	General	31	64	64	1
121	128	0	General	0	256	256	1
121	128	0	General	2	256	256	1
121	128	0	General	3	256	256	1
121	128	1	General	0	4	4	1
121	128	1	General	128	4	4	1
121	128	1	General	255	4	4	1
128	129	0	Unique	0	1	1	1
128	129	0	Unique	128	1	1	1
128	129	0	Unique	255	1	1	1
128	129	1	General	0	4	4	1
128	129	1	General	32	4	4	1
128	129	1	General	63	4	4	1
124	130	0	Unique	0	1	1	1
124	130	0	Unique	32	1	1	1
124	130	0	Unique	63	1	1	1
124	130	1	Unique	0	1	1	1
124	130	1	Unique	32	1	1	1
124	130	1	Unique	63	1	1	1
127	131	0	Unique	0	1	1	1
127	131	0	Unique	16	1	1	1
127	131	0	Unique	31	1	1	1
127	131	1	Unique	0	1	1	1
127	131	1	Unique	16	1	1	1
127	131	1	Unique	31	1	1	1
131	132	0	Unique	0	1	1	1
131	132	0	Unique	16	1	1	1
131	132	0	Unique	31	1	1	1
131	132	1	Unique	0	1	1	1
131	132	1	Unique	16	1	1	1
131	132	1	Unique	31	1	1	1
129	133	0	General	0	32	32	1
129	133	0	General	32	32	32	1
129	133	0	General	63	32	32	1
129	133	1	General	0	64	64	1
129	133	1	General	16	64	64	1
129	133	1	General	31	64	64	1
130	134	0	Unique	0	1	1	1
130	134	0	Unique	32	1	1	1
130	134	0	Unique	63	1	1	1
130	134	1	Unique	0	1	1	1
130	134	1	Unique	32	1	1	1
130	134	1	Unique	63	1	1	1
132	134	0	General	0	64	64	1
132	134	0	General	16	64	64	1
132	134	0	General	31	64	64	1
132	134	1	General	0	32	32	1
132	134	1	General	32	32	32	1
132	134	1	General	63	32	32	1
133	134	0	General	0	64	64	1
133	134	0	General	16	64	64	1
133	134	0	General	31	64	64	1
133	134	1	General	0	32	32	1
133	134	1	General	32	32	32	1
133	134	1	General	63	32	32	1
120	135	0	Unique	0	1	1	1
120	135	0	Unique	64	1	1	1
120	135	0	Unique	127	1	1	1
120	135	1	Unique	0	1	1	1
120	135	1	Unique	256	0	0	1
120	135	1	Unique	511	0	0	1
134	135	0	General	0	512	512	1
134	135	0	General	32	512	512	1
134	135	0	General	63	512	512	1
134	135	1	General	0	64	64	1
134	135	1	General	256	64	64	1
134	135	1	General	511	64	64	1
120	136	0	Unique	0	1	1	1
120	136	0	Unique	64	1	1	1
120	136	0	Unique	127	1	1	1
120	136	1	Unique	0	1	1	1
120	136	1	Unique	64	1	1	1
120	136	1	Unique	127	1	1	1
135	136	0	Unique	0	1	1	1
135	136	0	Unique	256	1	1	1
135	136	0	Unique	511	1	1	1
135	136	1	General	0	4	4	1
135	136	1	General	64	4	4	1
135	136	1	General	127	4	4	1
136	137	0	General	0	4	4	1
136	137	0	General	64	4	4	1
136	137	0	General	127	4	4	1
136	137	1	General	0	128	128	1
136	137	1	General	2	128	128	1
136	137	1	General	3	128	128	1
137	138	0	General	0	1536	1536	1
137	138	0	General	2	1536	1536	1
137	138	0	General	3	1536	1536	1
137	138	1	General	0	4	4	1
137	138	1	General	768	4	4	1
137	138	1	General	1535	4	4	1
138	139	0	Unique	0	1	1	1
138	139	0	Unique	768	1	1	1
138	139	0	Unique	1535	1	1	1
138	139	1	General	0	4	4	1
138	139	1	General	192	4	4	1
138	139	1	General	383	4	4	1
137	140	0	General	0	1536	1536	1
137	140	0	General	2	1536	1536	1
137	140	0	General	3	1536	1536	1
137	140	1	General	0	4	4	1
137	140	1	General	768	4	4	1
137	140	1	General	1535	4	4	1
140	141	0	Unique	0	1	1	1
140	141	0	Unique	768	1	1	1
140	141	0	Unique	1535	1	1	1
140	141	1	General	0	4	4	1
140	141	1	General	192	4	4	1
140	141	1	General	383	4	4	1
139	142	0	General	0	4	4	1
139	142	0	General	192	4	4	1
139	142	0	General	383	4	4	1
139	142	1	General	0	384	384	1
139	142	1	General	2	384	384	1
139	142	1	General	3	384	384	1
141	142	0	General	0	4	4	1
141	142	0	General	192	4	4	1
141	142	0	General	383	4	4	1
141	142	1	General	0	384	384	1
141	142	1	General	2	384	384	1
141	142	1	General	3	384	384	1
136	143	0	Unique	0	1	1	1
136	143	0	Unique	64	1	1	1
136	143	0	Unique	127	1	1	1
136	143	1	Unique	0	1	1	1
136	143	1	Unique	256	0	0	1
136	143	1	Unique	511	0	0	1
142	143	0	General	0	512	512	1
142	143	0	General	2	512	512	1
142	143	0	General	3	512	512	1
142	143	1	General	0	4	4	1
142	143	1	General	256	4	4	1
142	143	1	General	511	4	4	1
136	144	0	Unique	0	1	1	1
136	144	0	Unique	64	1	1	1
136	144	0	Unique	127	1	1	1
136	144	1	Unique	0	1	1	1
136	144	1	Unique	64	1	1	1
136	144	1	Unique	127	1	1	1
143	144	0	Unique	0	1	1	1
143	144	0	Unique	256	1	1	1
143	144	0	Unique	511	1	1	1
143	144	1	General	0	4	4	1
143	144	1	General	64	4	4	1
143	144	1	General	127	4	4	1
144	145	0	General	0	4	4	1
144	145	0	General	64	4	4	1
144	145	0	General	127	4	4	1
144	145	1	General	0	128	128	1
144	145	1	General	2	128	128	1
144	145	1	General	3	128	128	1
145	146	0	General	0	512	512	1
145	146	0	General	2	512	512	1
145	146	0	General	3	512	512	1
145	146	1	General	0	4	4	1
145	146	1	General	256	4	4	1
145	146	1	General	511	4	4	1
146	147	0	Unique	0	1	1	1
146	147	0	Unique	256	1	1	1
146	147	0	Unique	511	1	1	1
146	147	1	General	0	4	4	1
146	147	1	General	64	4	4	1
146	147	1	General	127	4	4	1
147	148	0	General	0	64	64	1
147	148	0	General	64	64	64	1
147	148	0	General	127	64	64	1
147	148	1	General	0	128	128	1
147	148	1	General	32	128	128	1
147	148	1	General	63	128	128	1
145	149	0	General	0	256	256	1
145	149	0	General	2	256	256	1
145	149	0	General	3	256	256	1
145	149	1	General	0	4	4	1
145	149	1	General	128	4	4	1
145	149	1	General	255	4	4	1
149	150	0	Unique	0	1	1	1
149	150	0	Unique	128	1	1	1
149	150	0	Unique	255	1	1	1
149	150	1	General	0	4	4	1
149	150	1	General	32	4	4	1
149	150	1	General	63	4	4	1
150	151	0	General	0	32	32	1
150	151	0	General	32	32	32	1
150	151	0	General	63	32	32	1
150	151	1	General	0	64	64	1
150	151	1	General	16	64	64	1
150	151	1	General	31	64	64	1
145	152	0	General	0	256	256	1
145	152	0	General	2	256	256	1
145	152	0	General	3	256	256	1
145	152	1	General	0	4	4	1
145	152	1	General	128	4	4	1
145	152	1	General	255	4	4	1
152	153	0	Unique	0	1	1	1
152	153	0	Unique	128	1	1	1
152	153	0	Unique	255	1	1	1
152	153	1	General	0	4	4	1
152	153	1	General	32	4	4	1
152	153	1	General	63	4	4	1
148	154	0	Unique	0	1	1	1
148	154	0	Unique	32	1	1	1
148	154	0	Unique	63	1	1	1
148	154	1	Unique	0	1	1	1
148	154	1	Unique	32	1	1	1
148	154	1	Unique	63	1	1	1
151	155	0	Unique	0	1	1	1
151	155	0	Unique	16	1	1	1
151	155	0	Unique	31	1	1	1
151	155	1	Unique	0	1	1	1
151	155	1	Unique	16	1	1	1
151	155	1	Unique	31	1	1	1
155	156	0	Unique	0	1	1	1
155	156	0	Unique	16	1	1	1
155	156	0	Unique	31	1	1	1
155	156	1	Unique	0	1	1	1
155	156	1	Unique	16	1	1	1
155	156	1	Unique	31	1	1	1
153	157	0	General	0	32	32	1
153	157	0	General	32	32	32	1
153	157	0	General	63	32	32	1
153	157	1	General	0	64	64	1
153	157	1	General	16	64	64	1
153	157	1	General	31	64	64	1
154	158	0	Unique	0	1	1	1
154	158	0	Unique	32	1	1	1
154	158	0	Unique	63	1	1	1
154	158	1	Unique	0	1	1	1
154	158	1	Unique	32	1	1	1
154	158	1	Unique	63	1	1	1
156	158	0	General	0	64	64	1
156	158	0	General	16	64	64	1
156	158	0	General	31	64	64	1
156	158	1	General	0	32	32	1
156	158	1	General	32	32	32	1
156	158	1	General	63	32	32	1
157	158	0	General	0	64	64	1
157	158	0	General	16	64	64	1
157	158	0	General	31	64	64	1
157	158	1	General	0	32	32	1
157	158	1	General	32	32	32	1
157	158	1	General	63	32	32	1
144	159	0	Unique	0	1	1	1
144	159	0	Unique	64	1	1	1
144	159	0	Unique	127	1	1	1
144	159	1	Unique	0	1	1	1
144	159	1	Unique	256	0	0	1
144	159	1	Unique	511	0	0	1
158	159	0	General	0	512	512	1
158	159	0	General	32	512	512	1
158	159	0	General	63	512	512	1
158	159	1	General	0	64	64	1
158	159	1	General	256	64	64	1
158	159	1	General	511	64	64	1
144	160	0	Unique	0	1	1	1
144	160	0	Unique	64	1	1	1
144	160	0	Unique	127	1	1	1
144	160	1	Unique	0	1	1	1
144	160	1	Unique	64	1	1	1
144	160	1	Unique	127	1	1	1
159	160	0	Unique	0	1	1	1
159	160	0	Unique	256	1	1	1
159	160	0	Unique	511	1	1	1
159	160	1	General	0	4	4	1
159	160	1	General	64	4	4	1
159	160	1	General	127	4	4	1
160	161	0	General	0	4	4	1
160	161	0	General	64	4	4	1
160	161	0	General	127	4	4	1
160	161	1	General	0	128	128	1
160	161	1	General	2	128	128	1
160	161	1	General	3	128	128	1
161	162	0	General	0	1536	1536	1
161	162	0	General	2	1536	1536	1
161	162	0	General	3	1536	1536	1
161	162	1	General	0	4	4	1
161	162	1	General	768	4	4	1
161	162	1	General	1535	4	4	1
162	163	0	Unique	0	1	1	1
162	163	0	Unique	768	1	1	1
162	163	0	Unique	1535	1	1	1
162	163	1	General	0	4	4	1
162	163	1	General	192	4	4	1
162	163	1	General	383	4	4	1
161	164	0	General	0	1536	1536	1
161	164	0	General	2	1536	1536	1
161	164	0	General	3	1536	1536	1
161	164	1	General	0	4	4	1
161	164	1	General	768	4	4	1
161	164	1	General	1535	4	4	1
164	165	0	Unique	0	1	1	1
164	165	0	Unique	768	1	1	1
164	165	0	Unique	1535	1	1	1
164	165	1	General	0	4	4	1
164	165	1	General	192	4	4	1
164	165	1	General	383	4	4	1
163	166	0	General	0	4	4	1
163	166	0	General	192	4	4	1
163	166	0	General	383	4	4	1
163	166	1	General	0	384	384	1
163	166	1	General	2	384	384	1
163	166	1	General	3	384	384	1
165	166	0	General	0	4	4	1
165	166	0	General	192	4	4	1
165	166	0	General	383	4	4	1
165	166	1	General	0	384	384	1
165	166	1	General	2	384	384	1
165	166	1	General	3	384	384	1
160	167	0	Unique	0	1	1	1
160	167	0	Unique	64	1	1	1
160	167	0	Unique	127	1	1	1
160	167	1	Unique	0	1	1	1
160	167	1	Unique	256	0	0	1
160	167	1	Unique	511	0	0	1
166	167	0	General	0	512	512	1
166	167	0	General	2	512	512	1
166	167	0	General	3	512	512	1
166	167	1	General	0	4	4	1
166	167	1	General	256	4	4	1
166	167	1	General	511	4	4	1
160	168	0	Unique	0	1	1	1
160	168	0	Unique	64	1	1	1
160	168	0	Unique	127	1	1	1
160	168	1	Unique	0	1	1	1
160	168	1	Unique	64	1	1	1
160	168	1	Unique	127	1	1	1
167	168	0	Unique	0	1	1	1
167	168	0	Unique	256	1	1	1
167	168	0	Unique	511	1	1	1
167	168	1	General	0	4	4	1
167	168	1	General	64	4	4	1
167	168	1	General	127	4	4	1
168	169	0	General	0	4	4	1
168	169	0	General	64	4	4	1
168	169	0	General	127	4	4	1
168	169	1	General	0	128	128	1
168	169	1	General	2	128	128	1
168	169	1	General	3	128	128	1
169	170	0	General	0	512	512	1
169	170	0	General	2	512	512	1
169	170	0	General	3	512	512	1
169	170	1	General	0	4	4	1
169	170	1	General	256	4	4	1
169	170	1	General	511	4	4	1
170	171	0	Unique	0	1	1	1
170	171	0	Unique	256	1	1	1
170	171	0	Unique	511	1	1	1
170	171	1	General	0	4	4	1
170	171	1	General	64	4	4	1
170	171	1	General	127	4	4	1
171	172	0	General	0	64	64	1
171	172	0	General	64	64	64	1
171	172	0	General	127	64	64	1
171	172	1	General	0	128	128	1
171	172	1	General	32	128	128	1
171	172	1	General	63	128	128	1
169	173	0	General	0	256	256	1
169	173	0	General	2	256	256	1
169	173	0	General	3	256	256	1
169	173	1	General	0	4	4	1
169	173	1	General	128	4	4	1
169	173	1	General	255	4	4	1
173	174	0	Unique	0	1	1	1
173	174	0	Unique	128	1	1	1
173	174	0	Unique	255	1	1	1
173	174	1	General	0	4	4	1
173	174	1	General	32	4	4	1
173	174	1	General	63	4	4	1
174	175	0	General	0	32	32	1
174	175	0	General	32	32	32	1
174	175	0	General	63	32	32	1
174	175	1	General	0	64	64	1
174	175	1	General	16	64	64	1
174	175	1	General	31	64	64	1
169	176	0	General	0	256	256	1
169	176	0	General	2	256	256	1
169	176	0	General	3	256	256	1
169	176	1	General	0	4	4	1
169	176	1	General	128	4	4	1
169	176	1	General	255	4	4	1
176	177	0	Unique	0	1	1	1
176	177	0	Unique	128	1	1	1
176	177	0	Unique	255	1	1	1
176	177	1	General	0	4	4	1
176	177	1	General	32	4	4	1
176	177	1	General	63	4	4	1
172	178	0	Unique	0	1	1	1
172	178	0	Unique	32	1	1	1
172	178	0	Unique	63	1	1	1
172	178	1	Unique	0	1	1	1
172	178	1	Unique	32	1	1	1
172	178	1	Unique	63	1	1	1
175	179	0	Unique	0	1	1	1
175	179	0	Unique	16	1	1	1
175	179	0	Unique	31	1	1	1
175	179	1	Unique	0	1	1	1
175	179	1	Unique	16	1	1	1
175	179	1	Unique	31	1	1	1
179	180	0	Unique	0	1	1	1
179	180	0	Unique	16	1	1	1
179	180	0	Unique	31	1	1	1
179	180	1	Unique	0	1	1	1
179	180	1	Unique	16	1	1	1
179	180	1	Unique	31	1	1	1
177	181	0	General	0	32	32	1
177	181	0	General	32	32	32	1
177	181	0	General	63	32	32	1
177	181	1	General	0	64	64	1
177	181	1	General	16	64	64	1
177	181	1	General	31	64	64	1
178	182	0	Unique	0	1	1	1
178	182	0	Unique	32	1	1	1
178	182	0	Unique	63	1	1	1
178	182	1	Unique	0	1	1	1
178	182	1	Unique	32	1	1	1
178	182	1	Unique	63	1	1	1
180	182	0	General	0	64	64	1
180	182	0	General	16	64	64	1
180	182	0	General	31	64	64	1
180	182	1	General	0	32	32	1
180	182	1	General	32	32	32	1
180	182	1	General	63	32	32	1
181	182	0	General	0	64	64	1
181	182	0	General	16	64	64	1
181	182	0	General	31	64	64	1
181	182	1	General	0	32	32	1
181	182	1	General	32	32	32	1
181	182	1	General	63	32	32	1
168	183	0	Unique	0	1	1	1
168	183	0	Unique	64	1	1	1
168	183	0	Unique	127	1	1	1
168	183	1	Unique	0	1	1	1
168	183	1	Unique	256	0	0	1
168	183	1	Unique	511	0	0	1
182	183	0	General	0	512	512	1
182	183	0	General	32	512	512	1
182	183	0	General	63	512	512	1
182	183	1	General	0	64	64	1
182	183	1	General	256	64	64	1
182	183	1	General	511	64	64	1
168	184	0	Unique	0	1	1	1
168	184	0	Unique	64	1	1	1
168	184	0	Unique	127	1	1	1
168	184	1	Unique	0	1	1	1
168	184	1	Unique	64	1	1	1
168	184	1	Unique	127	1	1	1
183	184	0	Unique	0	1	1	1
183	184	0	Unique	256	1	1	1
183	184	0	Unique	511	1	1	1
183	184	1	General	0	4	4	1
183	184	1	General	64	4	4	1
183	184	1	General	127	4	4	1
184	185	0	General	0	4	4	1
184	185	0	General	64	4	4	1
184	185	0	General	127	4	4	1
184	185	1	General	0	128	128	1
184	185	1	General	2	128	128	1
184	185	1	General	3	128	128	1
185	186	0	General	0	1536	1536	1
185	186	0	General	2	1536	1536	1
185	186	0	General	3	1536	1536	1
185	186	1	General	0	4	4	1
185	186	1	General	768	4	4	1
185	186	1	General	1535	4	4	1
186	187	0	Unique	0	1	1	1
186	187	0	Unique	768	1	1	1
186	187	0	Unique	1535	1	1	1
186	187	1	General	0	4	4	1
186	187	1	General	192	4	4	1
186	187	1	General	383	4	4	1
185	188	0	General	0	1536	1536	1
185	188	0	General	2	1536	1536	1
185	188	0	General	3	1536	1536	1
185	188	1	General	0	4	4	1
185	188	1	General	768	4	4	1
185	188	1	General	1535	4	4	1
188	189	0	Unique	0	1	1	1
188	189	0	Unique	768	1	1	1
188	189	0	Unique	1535	1	1	1
188	189	1	General	0	4	4	1
188	189	1	General	192	4	4	1
188	189	1	General	383	4	4	1
187	190	0	General	0	4	4	1
187	190	0	General	192	4	4	1
187	190	0	General	383	4	4	1
187	190	1	General	0	384	384	1
187	190	1	General	2	384	384	1
187	190	1	General	3	384	384	1
189	190	0	General	0	4	4	1
189	190	0	General	192	4	4	1
189	190	0	General	383	4	4	1
189	190	1	General	0	384	384	1
189	190	1	General	2	384	384	1
189	190	1	General	3	384	384	1
184	191	0	Unique	0	1	1	1
184	191	0	Unique	64	1	1	1
184	191	0	Unique	127	1	1	1
184	191	1	Unique	0	1	1	1
184	191	1	Unique	256	0	0	1
184	191	1	Unique	511	0	0	1
190	191	0	General	0	512	512	1
190	191	0	General	2	512	512	1
190	191	0	General	3	512	512	1
190	191	1	General	0	4	4	1
190	191	1	General	256	4	4	1
190	191	1	General	511	4	4	1
184	192	0	Unique	0	1	1	1
184	192	0	Unique	64	1	1	1
184	192	0	Unique	127	1	1	1
184	192	1	Unique	0	1	1	1
184	192	1	Unique	64	1	1	1
184	192	1	Unique	127	1	1	1
191	192	0	Unique	0	1	1	1
191	192	0	Unique	256	1	1	1
191	192	0	Unique	511	1	1	1
191	192	1	General	0	4	4	1
191	192	1	General	64	4	4	1
191	192	1	General	127	4	4	1
192	193	0	General	0	4	4	1
192	193	0	General	64	4	4	1
192	193	0	General	127	4	4	1
192	193	1	General	0	128	128	1
192	193	1	General	2	128	128	1
192	193	1	General	3	128	128	1
193	194	0	General	0	512	512	1
193	194	0	General	2	512	512	1
193	194	0	General	3	512	512	1
193	194	1	General	0	4	4	1
193	194	1	General	256	4	4	1
193	194	1	General	511	4	4	1
194	195	0	Unique	0	1	1	1
194	195	0	Unique	256	1	1	1
194	195	0	Unique	511	1	1	1
194	195	1	General	0	4	4	1
194	195	1	General	64	4	4	1
194	195	1	General	127	4	4	1
195	196	0	General	0	64	64	1
195	196	0	General	64	64	64	1
195	196	0	General	127	64	64	1
195	196	1	General	0	128	128	1
195	196	1	General	32	128	128	1
195	196	1	General	63	128	128	1
193	197	0	General	0	256	256	1
193	197	0	General	2	256	256	1
193	197	0	General	3	256	256	1
193	197	1	General	0	4	4	1
193	197	1	General	128	4	4	1
193	197	1	General	255	4	4	1
197	198	0	Unique	0	1	1	1
197	198	0	Unique	128	1	1	1
197	198	0	Unique	255	1	1	1
197	198	1	General	0	4	4	1
197	198	1	General	32	4	4	1
197	198	1	General	63	4	4	1
198	199	0	General	0	32	32	1
198	199	0	General	32	32	32	1
198	199	0	General	63	32	32	1
198	199	1	General	0	64	64	1
198	199	1	General	16	64	64	1
198	199	1	General	31	64	64	1
193	200	0	General	0	256	256	1
193	200	0	General	2	256	256	1
193	200	0	General	3	256	256	1
193	200	1	General	0	4	4	1
193	200	1	General	128	4	4	1
193	200	1	General	255	4	4	1
200	201	0	Unique	0	1	1	1
200	201	0	Unique	128	1	1	1
200	201	0	Unique	255	1	1	1
200	201	1	General	0	4	4	1
200	201	1	General	32	4	4	1
200	201	1	General	63	4	4	1
196	202	0	Unique	0	1	1	1
196	202	0	Unique	32	1	1	1
196	202	0	Unique	63	1	1	1
196	202	1	Unique	0	1	1	1
196	202	1	Unique	32	1	1	1
196	202	1	Unique	63	1	1	1
199	203	0	Unique	0	1	1	1
199	203	0	Unique	16	1	1	1
199	203	0	Unique	31	1	1	1
199	203	1	Unique	0	1	1	1
199	203	1	Unique	16	1	1	1
199	203	1	Unique	31	1	1	1
203	204	0	Unique	0	1	1	1
203	204	0	Unique	16	1	1	1
203	204	0	Unique	31	1	1	1
203	204	1	Unique	0	1	1	1
203	204	1	Unique	16	1	1	1
203	204	1	Unique	31	1	1	1
201	205	0	General	0	32	32	1
201	205	0	General	32	32	32	1
201	205	0	General	63	32	32	1
201	205	1	General	0	64	64	1
201	205	1	General	16	64	64	1
201	205	1	General	31	64	64	1
202	206	0	Unique	0	1	1	1
202	206	0	Unique	32	1	1	1
202	206	0	Unique	63	1	1	1
202	206	1	Unique	0	1	1	1
202	206	1	Unique	32	1	1	1
202	206	1	Unique	63	1	1	1
204	206	0	General	0	64	64	1
204	206	0	General	16	64	64	1
204	206	0	General	31	64	64	1
204	206	1	General	0	32	32	1
204	206	1	General	32	32	32	1
204	206	1	General	63	32	32	1
205	206	0	General	0	64	64	1
205	206	0	General	16	64	64	1
205	206	0	General	31	64	64	1
205	206	1	General	0	32	32	1
205	206	1	General	32	32	32	1
205	206	1	General	63	32	32	1
192	207	0	Unique	0	1	1	1
192	207	0	Unique	64	1	1	1
192	207	0	Unique	127	1	1	1
192	207	1	Unique	0	1	1	1
192	207	1	Unique	256	0	0	1
192	207	1	Unique	511	0	0	1
206	207	0	General	0	512	512	1
206	207	0	General	32	512	512	1
206	207	0	General	63	512	512	1
206	207	1	General	0	64	64	1
206	207	1	General	256	64	64	1
206	207	1	General	511	64	64	1
192	208	0	Unique	0	1	1	1
192	208	0	Unique	64	1	1	1
192	208	0	Unique	127	1	1	1
192	208	1	Unique	0	1	1	1
192	208	1	Unique	64	1	1	1
192	208	1	Unique	127	1	1	1
207	208	0	Unique	0	1	1	1
207	208	0	Unique	256	1	1	1
207	208	0	Unique	511	1	1	1
207	208	1	General	0	4	4	1
207	208	1	General	64	4	4	1
207	208	1	General	127	4	4	1
208	209	0	General	0	4	4	1
208	209	0	General	64	4	4	1
208	209	0	General	127	4	4	1
208	209	1	General	0	128	128	1
208	209	1	General	2	128	128	1
208	209	1	General	3	128	128	1
209	210	0	General	0	1536	1536	1
209	210	0	General	2	1536	1536	1
209	210	0	General	3	1536	1536	1
209	210	1	General	0	4	4	1
209	210	1	General	768	4	4	1
209	210	1	General	1535	4	4	1
210	211	0	Unique	0	1	1	1
210	211	0	Unique	768	1	1	1
210	211	0	Unique	1535	1	1	1
210	211	1	General	0	4	4	1
210	211	1	General	192	4	4	1
210	211	1	General	383	4	4	1
209	212	0	General	0	1536	1536	1
209	212	0	General	2	1536	1536	1
209	212	0	General	3	1536	1536	1
209	212	1	General	0	4	4	1
209	212	1	General	768	4	4	1
209	212	1	General	1535	4	4	1
212	213	0	Unique	0	1	1	1
212	213	0	Unique	768	1	1	1
212	213	0	Unique	1535	1	1	1
212	213	1	General	0	4	4	1
212	213	1	General	192	4	4	1
212	213	1	General	383	4	4	1
211	214	0	General	0	4	4	1
211	214	0	General	192	4	4	1
211	214	0	General	383	4	4	1
211	214	1	General	0	384	384	1
211	214	1	General	2	384	384	1
211	214	1	General	3	384	384	1
213	214	0	General	0	4	4	1
213	214	0	General	192	4	4	1
213	214	0	General	383	4	4	1
213	214	1	General	0	384	384	1
213	214	1	General	2	384	384	1
213	214	1	General	3	384	384	1
208	215	0	Unique	0	1	1	1
208	215	0	Unique	64	1	1	1
208	215	0	Unique	127	1	1	1
208	215	1	Unique	0	1	1	1
208	215	1	Unique	256	0	0	1
208	215	1	Unique	511	0	0	1
214	215	0	General	0	512	512	1
214	215	0	General	2	512	512	1
214	215	0	General	3	512	512	1
